coral_id,code,type,search_term,cafi_size_mm,measurement,alt_size_mm,alt_measurement,photo_num,id_certainty,general_notes,identification_notes,worms_id,lowest_level,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
FE-POC09D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC09D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC09D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC09D,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,no photo,certain,no photo; ID made based on others with same unknown code (red_eye_yellow_amphipod),Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC09D,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,no photo,certain,no photo; ID made based on others with same unknown code (red_eye_yellow_amphipod),Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC09D,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,no photo,certain,no photo; ID made based on others with same unknown code (red_eye_yellow_amphipod),Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC09D,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,no photo,certain,no photo; ID made based on others with same unknown code (red_eye_yellow_amphipod),Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC09D,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,no photo,certain,no photo; ID made based on others with same unknown code (red_eye_yellow_amphipod),Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC09D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC09D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC09D,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC09D,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC09D,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC09D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC09D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC09D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC09D,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC09D,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC09D,GAMA,squat_lobster,Galathea mauritiana,NA,carapace_length,NA,,,certain,,,210093,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Galathea,Galathea mauritiana
FE-POC09D,COHU,squat_lobster,Coralliogalathea humilis,NA,carapace_length,NA,,no photo,uncertain,no photo,"all other rosy_sqats were COHU, so this is an educated guess; Genera under taxonomic review",392201,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,NA,Coralliogalathea,Coralliogalathea humilis
FE-POC09D,CAMA,fish,Caracanthus maculatus,NA,total_length,NA,standard_length,,certain,,,220364,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
FE-POC09D,PSHE,fish,Pseudocheilinus hexataenia,NA,total_length,NA,standard_length,,certain,,,208915,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Labroidei,NA,NA,Labridae,NA,Pseudocheilinus,Pseudocheilinus hexataenia
FE-POC09D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC09D,CALT,hermit,Calcinus latens,NA,carapace_length,NA,,,certain,,,208677,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
FE-POC09D,CALT,hermit,Calcinus latens,NA,carapace_length,NA,,,certain,,,208677,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
FE-POC09D,CALT,hermit,Calcinus latens,NA,carapace_length,NA,,,certain,,,208677,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
FE-POC09D,CALT,hermit,Calcinus latens,NA,carapace_length,NA,,,certain,,,208677,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
FE-POC09D,CALT,hermit,Calcinus latens,NA,carapace_length,NA,,,certain,,,208677,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
FE-POC09D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,no photo,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC09D,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC09D,OPSA,echinoderm,Ophiactis savignyi,NA,disc_width,NA,arm_length,no photo,uncertain,"no photo, assumed same as other snakeskins","Spiky irregular pattern on disc, large blunt arm spines, greenish banding (may be congener, not sure species is possbile)",125122,species,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Amphilepidida,Gnathophiurina,NA,Ophiactoidea,Ophiactidae,NA,Ophiactis,Ophiactis savignyi
FE-POC09D,ECMA,echinoderm,Echinometra mathaei,NA,disc_width,NA,arm_length,,certain,,,213383,species,Echinodermata,Echinozoa,NA,Echinoidea,Euechinoidea,Echinacea,Camarodonta,NA,Echinidea,Odontophora,Echinometridae,NA,Echinometra,Echinometra mathaei
FE-POC09D,ECMA,echinoderm,Echinometra mathaei,NA,disc_width,NA,arm_length,,certain,,,213383,species,Echinodermata,Echinozoa,NA,Echinoidea,Euechinoidea,Echinacea,Camarodonta,NA,Echinidea,Odontophora,Echinometridae,NA,Echinometra,Echinometra mathaei
FE-POC10D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC10D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC10D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC10D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC11D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC11D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,no photo,revision_possible,,"no photo, assumed HABE - taxa not known during time when ID was made",220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC11D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,juveniles,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC11D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,juveniles,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC12,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC12,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC12,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC12,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC12,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC12,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC12,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC12,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC12,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC12,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC12,COMO,snail,Coralliophila monodonta,NA,total_length,NA,,,certain,,"In biocode as quoyula madreporarum, corrected to accepted name",549942,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Coralliophilinae,Coralliophila,Coralliophila monodonta
FE-POC16D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC16D,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC16D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC16D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC16D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC16D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC16D,CANI,hermit,Calcinus nitidus,NA,carapace_length,NA,,,certain,,,208675,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus nitidus
FE-POC16D,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC16D,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
FE-POC16D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC16D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC16D,TRSE,crab,Trapezia serenei,NA,carapace_width,NA,,,certain,,,443886,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia serenei
FE-POC16D,MALO,echinoderm,Macrophiothrix longipeda,NA,disc_width,NA,arm_length,,certain,,,213195,species,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Amphilepidida,Gnathophiurina,NA,Ophiactoidea,Ophiotrichidae,NA,Macrophiothrix,Macrophiothrix longipeda
FE-POC31,PAAR,fish,Paracirrhites arcatus,NA,total_length,NA,standard_length,,certain,,,218866,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Percoidei,NA,NA,Cirrhitidae,NA,Paracirrhites,Paracirrhites arcatus
FE-POC31,CAMA,fish,Caracanthus maculatus,NA,total_length,NA,standard_length,,certain,,,220364,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
FE-POC31,CAMA,fish,Caracanthus maculatus,NA,total_length,NA,standard_length,,certain,,,220364,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
FE-POC31,CAMA,fish,Caracanthus maculatus,NA,total_length,NA,standard_length,,certain,,,220364,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Scorpaeniformes,Scorpaenoidei,NA,NA,Scorpaenidae,Caracanthinae,Caracanthus,Caracanthus maculatus
FE-POC31,PALA,fish,Paragobiodon lacunicolus,NA,total_length,NA,standard_length,,certain,,,219536,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon lacunicolus
FE-POC31,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC31,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC31,PAMO,fish,Paragobiodon modestus,NA,total_length,NA,standard_length,,certain,,,219538,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Paragobiodon,Paragobiodon modestus
FE-POC31,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC31,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC31,ALLO,shrimp,Alpheus lottini,NA,rostrum_to_tail,NA,,,certain,,,210544,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Alpheus,Alpheus lottini
FE-POC31,TRBI,crab,Trapezia bidentata,NA,carapace_width,NA,,,certain,,,443875,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Trapezioidea,Trapeziidae,Trapeziinae,Trapezia,Trapezia bidentata
